feature,pinball_degradation
nonfarm_payrolls,0.0026875138
hy_ccc_spread,0.001525972
industrial_production,0.0014593825
corp_bond_spread,0.0012841225
retail_sales,0.00093043596
epu_index,0.00091471523
t10y2y_spread,0.00080203265
capacity_utilization,0.00042280927
building_permits,3.7431717e-05
fed_funds,-7.463992e-05
housing_starts,-9.980798e-05
pce_price_index,-0.00010104105
returns,-0.00014220178
consumer_confidence,-0.00016270205
durable_orders,-0.0002837889
unemployment_rate,-0.0003555566
t10y3m_spread,-0.0004202947
