feature,pinball_degradation
epu_index,0.00014432147
hy_ccc_spread,6.78096e-05
pce_price_index,5.510496e-05
consumer_confidence,5.292939e-05
corp_bond_spread,4.3113716e-05
capacity_utilization,4.136935e-05
retail_sales,3.5956968e-05
nonfarm_payrolls,3.3199787e-05
returns,1.72453e-05
building_permits,1.713913e-05
unemployment_rate,3.2084063e-07
industrial_production,-5.271286e-07
housing_starts,-1.351349e-06
t10y2y_spread,-8.318573e-06
fed_funds,-1.7201062e-05
t10y3m_spread,-4.4471584e-05
durable_orders,-5.5252574e-05
