feature,pinball_degradation
consumer_confidence,0.00079951435
pce_price_index,0.00067077857
epu_index,0.00035783928
capacity_utilization,0.0003149053
returns,0.00020398572
t10y2y_spread,-7.69943e-05
durable_orders,-0.00016195606
fed_funds,-0.00017377455
housing_starts,-0.00018634461
industrial_production,-0.00023493264
t10y3m_spread,-0.00024165027
nonfarm_payrolls,-0.00040975865
building_permits,-0.0013532992
hy_ccc_spread,-0.0013927468
unemployment_rate,-0.0014965404
retail_sales,-0.0015550633
corp_bond_spread,-0.0016109832
