feature,pinball_degradation
t10y2y_spread,0.003403856
fed_funds,0.0014159395
capacity_utilization,0.0006688456
unemployment_rate,0.0005777152
pce_price_index,0.00051642396
t10y3m_spread,0.0002165297
housing_starts,0.00010171486
retail_sales,6.664358e-05
industrial_production,5.9484504e-05
returns,5.5328943e-05
consumer_confidence,4.4529326e-05
epu_index,2.987124e-05
corp_bond_spread,-7.526949e-06
durable_orders,-0.0001060497
nonfarm_payrolls,-0.00016453257
building_permits,-0.00033789407
hy_ccc_spread,-0.00047772704
