feature,pinball_degradation
epu_index,0.00030176295
returns,0.00022768253
fed_funds,0.00018204236
hy_ccc_spread,0.0001485201
consumer_confidence,8.8933855e-05
t10y2y_spread,5.714828e-05
corp_bond_spread,4.2270403e-05
industrial_production,-4.481664e-05
t10y3m_spread,-7.415633e-05
pce_price_index,-0.00011062715
nonfarm_payrolls,-0.0001136316
capacity_utilization,-0.00016424386
retail_sales,-0.00018512784
durable_orders,-0.0003500525
building_permits,-0.00035085436
unemployment_rate,-0.0003762599
housing_starts,-0.00042506913
