feature,pinball_degradation
capacity_utilization,0.0008940995
durable_orders,0.00057886634
industrial_production,0.00029279478
building_permits,0.00026230514
t10y3m_spread,0.00015393645
housing_starts,9.1955066e-05
epu_index,6.309245e-05
t10y2y_spread,6.1519444e-05
corp_bond_spread,4.2811036e-05
unemployment_rate,2.6682392e-05
returns,2.3056753e-05
nonfarm_payrolls,2.2700056e-05
fed_funds,6.874092e-06
retail_sales,-5.077012e-05
hy_ccc_spread,-5.2838586e-05
consumer_confidence,-6.2836334e-05
pce_price_index,-0.0001388127
