feature,pinball_degradation
consumer_confidence,0.00064582285
t10y2y_spread,0.00048107794
fed_funds,0.00043591484
durable_orders,0.00036633667
industrial_production,0.0001572608
returns,0.00012471667
capacity_utilization,1.1236407e-05
epu_index,-0.0001230822
pce_price_index,-0.00013676146
housing_starts,-0.00015009008
nonfarm_payrolls,-0.00018515997
t10y3m_spread,-0.0002297461
unemployment_rate,-0.00038765045
building_permits,-0.00038945721
retail_sales,-0.00050942274
corp_bond_spread,-0.00051403465
hy_ccc_spread,-0.000521949
