feature,pinball_degradation
durable_orders,0.00020300085
fed_funds,0.00014805095
t10y2y_spread,0.00013879826
t10y3m_spread,9.489898e-05
housing_starts,9.196717e-05
capacity_utilization,5.6550372e-05
epu_index,3.996119e-05
returns,1.6411766e-05
building_permits,-9.827316e-06
corp_bond_spread,-2.2447668e-05
industrial_production,-4.084129e-05
unemployment_rate,-5.0182454e-05
hy_ccc_spread,-6.307056e-05
nonfarm_payrolls,-0.00010169856
pce_price_index,-0.00012578629
consumer_confidence,-0.00024595018
retail_sales,-0.00033714715
