feature,pinball_degradation
pce_price_index,0.0001537893
retail_sales,0.00012118742
industrial_production,9.587314e-05
t10y2y_spread,6.275345e-05
hy_ccc_spread,5.909428e-05
nonfarm_payrolls,5.3782016e-05
corp_bond_spread,4.2266212e-05
consumer_confidence,3.90755e-05
fed_funds,3.329385e-05
t10y3m_spread,5.448237e-06
capacity_utilization,-8.215196e-06
returns,-8.403324e-06
building_permits,-1.824554e-05
housing_starts,-3.9515086e-05
epu_index,-5.0056726e-05
unemployment_rate,-8.236058e-05
durable_orders,-0.00012773182
