feature,pinball_degradation
industrial_production,0.001000626
capacity_utilization,0.00032141805
nonfarm_payrolls,0.0001224149
durable_orders,0.000106461346
fed_funds,9.537302e-05
unemployment_rate,6.504357e-06
retail_sales,3.663823e-06
consumer_confidence,-0.000116543844
returns,-0.00022986904
epu_index,-0.00026737526
pce_price_index,-0.0004661791
housing_starts,-0.00078922696
building_permits,-0.0026124641
t10y2y_spread,-0.0047406247
t10y3m_spread,-0.0051117437
corp_bond_spread,-0.007066057
hy_ccc_spread,-0.008837332
