feature,pinball_degradation
building_permits,0.00010797009
unemployment_rate,0.00010600127
retail_sales,0.00010154396
housing_starts,9.5004216e-05
pce_price_index,7.729605e-05
industrial_production,7.129833e-05
nonfarm_payrolls,6.4175576e-05
corp_bond_spread,4.861504e-05
epu_index,3.8783997e-05
t10y2y_spread,9.484589e-06
t10y3m_spread,8.046627e-06
consumer_confidence,1.4044344e-06
returns,-2.3841858e-07
fed_funds,-5.554408e-06
durable_orders,-2.3502856e-05
hy_ccc_spread,-5.417317e-05
capacity_utilization,-0.00018704496
