feature,pinball_degradation
pce_price_index,0.00074138166
building_permits,0.00048214523
corp_bond_spread,0.00042483164
consumer_confidence,0.00022122264
epu_index,0.000101679936
retail_sales,8.9556444e-05
durable_orders,6.0732942e-05
returns,4.0945597e-06
t10y2y_spread,-8.665491e-06
t10y3m_spread,-0.00011112308
capacity_utilization,-0.000116322655
fed_funds,-0.00023669703
industrial_production,-0.00031957263
hy_ccc_spread,-0.0003557806
nonfarm_payrolls,-0.00037588226
housing_starts,-0.0004351209
unemployment_rate,-0.000575881
