feature,pinball_degradation
fed_funds,0.0016142945
housing_starts,0.0014036065
building_permits,0.001331158
hy_ccc_spread,0.00078697875
epu_index,0.00067417463
durable_orders,0.0005077454
capacity_utilization,0.00025383895
industrial_production,0.0001616925
retail_sales,0.00012949761
consumer_confidence,0.00011506677
pce_price_index,4.0043145e-05
corp_bond_spread,-3.5800505e-05
returns,-0.0001604436
nonfarm_payrolls,-0.0002555051
unemployment_rate,-0.00031040702
t10y2y_spread,-0.0009685457
t10y3m_spread,-0.0012752702
