feature,pinball_degradation
unemployment_rate,0.00032946654
consumer_confidence,0.00024378113
capacity_utilization,0.00017112307
t10y2y_spread,0.00010700151
pce_price_index,0.00010389183
industrial_production,0.00010256283
durable_orders,1.1881813e-05
returns,-7.039681e-05
retail_sales,-0.00038918387
fed_funds,-0.0005296469
hy_ccc_spread,-0.00060185045
nonfarm_payrolls,-0.00088033173
epu_index,-0.00091253966
corp_bond_spread,-0.0010766573
building_permits,-0.0012071785
housing_starts,-0.0014933608
t10y3m_spread,-0.0015903367
