feature,pinball_degradation
consumer_confidence,0.0018384857
industrial_production,0.0016406048
retail_sales,0.0012366986
t10y3m_spread,0.0010044631
corp_bond_spread,0.0006717872
pce_price_index,0.000565486
nonfarm_payrolls,0.00050139613
durable_orders,0.00038259663
fed_funds,0.0003785435
t10y2y_spread,0.00032427814
housing_starts,0.00031654444
hy_ccc_spread,0.00022368785
capacity_utilization,9.5552765e-05
returns,8.343812e-05
epu_index,-8.3813444e-05
building_permits,-0.00045978278
unemployment_rate,-0.00050202105
