feature,pinball_degradation
corp_bond_spread,0.00011616992
t10y3m_spread,0.0001094169
epu_index,9.366404e-05
t10y2y_spread,8.4845815e-05
fed_funds,6.559258e-05
hy_ccc_spread,5.9511978e-05
durable_orders,5.8684964e-05
capacity_utilization,5.3398777e-05
returns,2.0350795e-05
industrial_production,9.934884e-06
building_permits,7.546041e-06
nonfarm_payrolls,-3.9641745e-06
unemployment_rate,-4.546065e-05
pce_price_index,-5.5875164e-05
consumer_confidence,-7.975055e-05
housing_starts,-0.000102925114
retail_sales,-0.00012288708
