feature,pinball_degradation
hy_ccc_spread,0.000777388
corp_bond_spread,0.00037562381
durable_orders,0.00033063907
retail_sales,0.00026749447
building_permits,0.0002508182
epu_index,0.00020667072
nonfarm_payrolls,0.0002000127
returns,0.00018861145
pce_price_index,0.00016095489
fed_funds,0.00013710372
unemployment_rate,0.00010752119
capacity_utilization,5.719997e-05
housing_starts,5.112309e-05
consumer_confidence,3.151968e-05
t10y3m_spread,6.655231e-06
t10y2y_spread,-2.2698194e-05
industrial_production,-2.937764e-05
