feature,pinball_degradation
corp_bond_spread,0.00090263877
nonfarm_payrolls,0.000115981326
epu_index,0.000115632545
building_permits,1.3628975e-05
unemployment_rate,6.1532483e-06
returns,6.62636e-07
capacity_utilization,-3.627315e-05
industrial_production,-4.104711e-05
retail_sales,-6.7195855e-05
durable_orders,-0.00018333411
pce_price_index,-0.00024679815
housing_starts,-0.00024704495
t10y3m_spread,-0.00025610998
consumer_confidence,-0.00028624386
hy_ccc_spread,-0.00034499634
t10y2y_spread,-0.0003812043
fed_funds,-0.00057682744
