feature,pinball_degradation
consumer_confidence,0.0015357635
hy_ccc_spread,0.000709062
building_permits,0.00033922913
t10y2y_spread,0.00016459869
unemployment_rate,3.7794933e-05
returns,1.5292317e-05
industrial_production,5.3197145e-06
epu_index,-2.3375731e-05
fed_funds,-8.6106826e-05
durable_orders,-0.00012987433
retail_sales,-0.0001421962
capacity_utilization,-0.00015126402
housing_starts,-0.00028862385
pce_price_index,-0.00037278188
corp_bond_spread,-0.0003890223
t10y3m_spread,-0.0006255973
nonfarm_payrolls,-0.0007941327
